# Grain Tolerance Angle: 5.00
# Column 1-3: Average orientation (phi1, PHI, phi2) in degrees
# Column 4-6: Average orientation (phi1, PHI, phi2) in radians
# Column 7-8: Average Position (x, y) in microns
# Column 9: Area of grain in square microns
# Column 10: Diameter of grain in microns
# Line N: For each line of data, there are all informations about a grain.

307.4280,38.0330,39.5200,5.3656,0.6638,0.6897,3558.7300,24.5530,3420.0000,65.9900
159.7450,23.0940,223.6800,2.7881,0.4031,3.9039,3617.7800,34.4660,2358.0000,54.7900
132.9370,21.1930,253.9900,2.3202,0.3699,4.4330,3648.2700,12.0700,1917.0000,49.4000
196.8700,17.7550,161.0200,3.4360,0.3099,2.8103,3742.8100,26.8460,7533.0000,97.9400
144.0070,53.6350,216.7300,2.5134,0.9361,3.7826,3838.1300,10.8490,1314.0000,40.9000
168.2280,36.6600,221.4100,2.9361,0.6398,3.8643,3879.5100,17.1710,1107.0000,37.5400
18.6890,36.5650,318.3500,0.3262,0.6382,5.5562,3913.5000,0.0000,126.0000,12.6700
187.9560,30.8620,187.4100,3.2804,0.5387,3.2710,3974.9900,12.9490,2133.0000,52.1100
7.9430,43.7850,316.4400,0.1386,0.7642,5.5230,4022.1400,33.7440,2286.0000,53.9500
321.8410,52.0090,46.8100,5.6172,0.9077,0.8169,4058.7800,19.2520,1854.0000,48.5900
146.3860,53.1240,219.8400,2.5549,0.9272,3.8369,4096.1300,23.1400,1224.0000,39.4800
189.0820,40.1050,136.5700,3.3001,0.7000,2.3836,4107.7500,4.7050,396.0000,22.4500
187.4810,46.9340,136.9200,3.2722,0.8192,2.3897,4156.5100,25.8650,3591.0000,67.6200
328.1920,13.5870,56.5900,5.7280,0.2371,0.9877,4197.4500,9.2780,486.0000,24.8800
329.1090,52.6050,40.9400,5.7440,0.9181,0.7145,4207.0700,2.5710,126.0000,12.6700
136.1800,55.4470,227.2200,2.3768,0.9677,3.9658,4225.8300,1.6670,162.0000,14.3600
206.7520,40.2070,166.9500,3.6085,0.7017,2.9138,4273.9300,25.3920,3123.0000,63.0600
117.1380,4.7730,258.8200,2.0444,0.0833,4.5173,4295.5700,2.9290,378.0000,21.9400
322.8660,42.1130,44.0000,5.6351,0.7350,0.7680,4323.6600,6.4690,288.0000,19.1500
211.0970,17.0340,165.5600,3.6843,0.2973,2.8895,4347.7500,0.3750,72.0000,9.5700
217.9570,33.8400,117.7300,3.8041,0.5906,2.0549,4383.5700,9.3890,1179.0000,38.7400
68.8820,48.7330,308.1100,1.2022,0.8506,5.3776,4426.4000,31.3450,3213.0000,63.9600
54.6540,58.3690,322.7400,0.9539,1.0187,5.6328,4468.9000,9.0770,1053.0000,36.6200
325.5620,25.2490,25.3900,5.6821,0.4407,0.4431,4505.1000,2.4000,90.0000,10.7000
118.9920,44.4260,223.9800,2.0768,0.7754,3.9093,4540.6300,18.9220,1845.0000,48.4700
53.1770,52.2660,316.3400,0.9281,0.9122,5.5212,4613.9700,17.6270,3618.0000,67.8700
153.0150,37.6990,231.3300,2.6706,0.6580,4.0374,4664.2500,1.8750,72.0000,9.5700
147.9550,48.5100,224.7500,2.5823,0.8467,3.9226,4679.3500,5.2700,333.0000,20.5900
155.4700,50.0040,216.3400,2.7135,0.8727,3.7758,4730.7400,42.4890,8001.0000,100.9300
200.7360,34.3550,133.7900,3.5035,0.5996,2.3351,4781.0500,12.6830,1701.0000,46.5400
165.2010,43.6870,223.7200,2.8833,0.7625,3.9047,4888.8900,60.1020,17770.0000,150.4000
157.5690,21.9930,222.2500,2.7501,0.3839,3.8790,4979.7500,22.8460,3042.0000,62.2300
195.4690,5.8540,179.3300,3.4116,0.1022,3.1299,5055.5900,26.6140,5247.0000,81.7400
345.1580,44.7610,42.3600,6.0242,0.7812,0.7392,5151.8200,42.8110,7290.0000,96.3400
3.6850,32.8620,326.0600,0.0643,0.5736,5.6909,5155.0000,4.3000,270.0000,18.5400
123.8560,43.8340,243.7200,2.1617,0.7650,4.2537,5197.6600,11.8210,1512.0000,43.8800
194.3530,25.2140,128.7600,3.3921,0.4401,2.2473,5236.2700,10.8180,594.0000,27.5000
196.2310,30.4970,133.9300,3.4249,0.5323,2.3376,5264.3400,13.6490,1179.0000,38.7400
216.0900,45.2690,135.4100,3.7715,0.7901,2.3634,5341.7700,52.0120,14010.0000,133.5700
152.5410,48.9410,217.8900,2.6623,0.8542,3.8029,5334.0000,0.0000,45.0000,7.5700
219.7560,48.3250,126.0200,3.8355,0.8434,2.1994,5346.0000,0.0000,27.0000,5.8600
220.0470,54.5330,124.6400,3.8405,0.9518,2.1754,5404.4100,14.3380,1305.0000,40.7600
27.4320,52.8120,315.0300,0.4788,0.9217,5.4983,5445.6200,12.2650,1224.0000,39.4800
32.4350,25.4220,306.6800,0.5661,0.4437,5.3526,5493.8500,8.9770,1152.0000,38.3000
222.5810,47.1340,134.0300,3.8848,0.8227,2.3392,5540.8000,25.4310,2736.0000,59.0200
145.3040,36.6860,217.0800,2.5360,0.6403,3.7887,5586.3300,30.7720,2169.0000,52.5500
313.9340,55.3940,42.3700,5.4792,0.9668,0.7395,5606.6300,2.6250,72.0000,9.5700
312.7500,22.6700,75.9300,5.4585,0.3957,1.3252,5640.7100,14.9260,1818.0000,48.1100
351.3490,22.3490,47.8100,6.1322,0.3901,0.8345,5688.0200,22.5520,1809.0000,47.9900
336.6990,24.8940,58.3900,5.8765,0.4345,1.0192,5744.2900,31.6550,3915.0000,70.6000
157.6480,36.9700,227.2600,2.7515,0.6453,3.9664,5746.2500,1.2500,108.0000,11.7300
198.2920,35.1060,134.6700,3.4609,0.6127,2.3504,5757.5000,5.0000,54.0000,8.2900
204.9810,48.1350,138.9600,3.5776,0.8401,2.4254,5771.7000,3.6000,270.0000,18.5400
47.1540,50.5470,313.3000,0.8230,0.8822,5.4682,5800.2500,3.5000,216.0000,16.5800
35.3080,46.8340,320.7100,0.6162,0.8174,5.5975,5824.3500,9.0430,621.0000,28.1200
174.6040,45.2940,213.9700,3.0474,0.7905,3.7345,5866.3800,5.6760,333.0000,20.5900
35.4340,50.4840,315.6700,0.6184,0.8811,5.5095,5886.9700,6.0880,306.0000,19.7400
319.5780,50.1560,36.4700,5.5777,0.8754,0.6366,5912.7600,11.7900,900.0000,33.8500
165.1130,44.2950,220.4100,2.8818,0.7731,3.8469,5971.1800,14.1310,2673.0000,58.3400
28.0850,50.4730,323.0300,0.4902,0.8809,5.6380,6026.6300,2.6250,72.0000,9.5700
331.2860,45.0490,47.5900,5.7820,0.7863,0.8305,6049.4100,2.7190,288.0000,19.1500
220.9390,54.9120,131.5400,3.8561,0.9584,2.2958,6082.7300,15.4550,1188.0000,38.8900
219.9270,54.8720,124.9100,3.8385,0.9577,2.1800,6119.6500,14.4900,1377.0000,41.8700
43.9700,52.3410,312.9500,0.7674,0.9135,5.4621,6147.0000,0.0000,27.0000,5.8600
322.9070,35.9430,46.8700,5.6358,0.6273,0.8181,6212.9500,40.8570,13180.0000,129.5200
166.8580,41.6990,221.3200,2.9122,0.7278,3.8627,6330.6200,11.5470,2025.0000,50.7800
319.5600,32.4970,62.9900,5.5774,0.5672,1.0993,6395.6500,24.5300,1629.0000,45.5400
191.5140,28.1220,141.9700,3.3426,0.4908,2.4779,6404.2100,3.1580,171.0000,14.7600
176.1460,43.2010,215.1400,3.0743,0.7540,3.7550,6417.8600,4.0710,126.0000,12.6700
168.4700,46.3870,220.6300,2.9404,0.8096,3.8506,6429.0000,0.0000,27.0000,5.8600
342.1590,21.5400,49.4700,5.9718,0.3760,0.8634,6441.4400,16.4520,1395.0000,42.1400
46.1710,50.7860,318.5400,0.8058,0.8864,5.5596,6457.5000,0.0000,18.0000,4.7900
154.0290,31.1060,223.7200,2.6883,0.5429,3.9046,6486.0000,7.5000,846.0000,32.8200
33.1590,53.2070,318.3800,0.5787,0.9286,5.5567,6518.5700,4.2860,189.0000,15.5100
143.9870,48.4480,225.8600,2.5131,0.8456,3.9420,6534.5000,1.0000,54.0000,8.2900
350.0420,7.4940,42.7700,6.1094,0.1308,0.7464,6572.0200,31.9180,4968.0000,79.5300
308.5750,22.4000,75.8900,5.3856,0.3910,1.3245,6629.6400,42.0130,4221.0000,73.3100
149.5760,46.2280,225.7900,2.6106,0.8068,3.9408,6683.0600,6.7980,1116.0000,37.7000
350.6340,41.0930,39.2600,6.1197,0.7172,0.6852,6759.4500,7.7730,1386.0000,42.0100
195.0660,31.7920,146.0300,3.4046,0.5549,2.5487,6809.0900,9.3050,531.0000,26.0000
